date,pl,oz_exp,oz_long,oz_short,gold,long_signal,long_signal_size,long,short_signal,short_signal_size,short,pos,str,str_return,gold_return,str_cum_return,gold_cum_return
2023-11-07,233949.99999999983,3500.0,34500.0,-31000.0,1960.7,1.0,1,1.0,5.0,1,0.0,7.0,1.1666666666666667,-0.014451274816083702,-0.012042729013403086,0.14436480182488798,0.06371897463718956
2023-11-08,229224.9999999993,1500.0,35000.0,-33500.0,1959.35,0.0,0,1.0,0.0,0,5.0,3.0,0.42857142857142855,-0.0008032845412353126,-0.000688529606773125,0.1434455512700481,0.06298657262986551
2023-11-09,226374.99999999948,1500.0,35000.0,-33500.0,1957.45,0.0,0,0.0,0.0,0,0.0,3.0,1.0,-0.00041558971816449804,-0.0009697093423838288,0.14297034705565936,0.06195578461955775
2023-11-10,202674.99999999953,1500.0,35000.0,-33500.0,1941.65,0.0,0,0.0,1.0,1,0.0,3.0,1.0,-0.008071725970011934,-0.008071725970011934,0.1337446036223766,0.053383968533839754
2023-11-13,186924.9999999995,1000.0,35000.0,-34000.0,1931.15,0.0,0,0.0,2.0,1,1.0,2.0,0.6666666666666666,-0.005407771740529976,-0.005407771740529976,0.12761357159392905,0.047687508476875085
2023-11-14,224824.9999999995,0.0,35000.0,-35000.0,1969.05,0.0,0,0.0,0.0,0,2.0,0.0,0.0,0.013083741121438841,0.01962561168215826,0.14236697564968503,0.06824901668249006
2023-11-15,224824.99999999942,0.0,35000.0,-35000.0,1958.2,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-0.0,-0.005510271450699489,0.14236697564968503,0.06236267462362677
2023-11-16,224824.99999999945,0.0,35000.0,-35000.0,1980.1,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.011183740169543377,0.14236697564968503,0.07424386274243866
2023-11-17,224824.99999999948,0.0,35000.0,-35000.0,1981.05,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.00047977374880048274,0.14236697564968503,0.07475925674759254
2023-11-20,224824.99999999942,0.0,35000.0,-35000.0,1968.7,1.0,1,0.0,0.0,0,0.0,0.0,0.0,-0.0,-0.006234067792332265,0.14236697564968503,0.06805913468059144
2023-11-21,224824.9999999996,500.0,35500.0,-35000.0,2006.6,0.0,0,1.0,0.0,0,0.0,1.0,1.0,0.0,0.019251282572255723,0.14236697564968503,0.08862064288620641
2023-11-22,220299.9999999995,500.0,35500.0,-35000.0,1997.55,0.0,0,0.0,0.0,0,0.0,1.0,1.0,-0.004510116615169868,-0.004510116615169868,0.13721476737218596,0.08371083683710845
2023-11-24,221949.99999999942,500.0,35500.0,-35000.0,2000.85,0.0,0,0.0,0.0,0,0.0,1.0,1.0,0.0016520237290680306,0.0016520237290680306,0.1390934731529314,0.08550115285501159
2023-11-27,228374.99999999945,500.0,35500.0,-35000.0,2013.7,0.0,0,0.0,0.0,0,0.0,1.0,1.0,0.006422270535022756,0.006422270535022756,0.1464090396021982,0.09247253492472551
2023-11-28,234349.99999999953,500.0,35500.0,-35000.0,2025.65,0.0,0,0.0,0.0,0,0.0,1.0,1.0,0.005934349704524111,0.005934349704524111,0.15321223174762522,0.09895564898955667
2023-11-29,244999.99999999945,500.0,35500.0,-35000.0,2046.95,1.0,1,0.0,0.0,0,0.0,1.0,1.0,0.010515143287339823,0.010515143287339823,0.1653384236051645,0.1105113251051133
2023-11-30,239249.99999999927,1000.0,36000.0,-35000.0,2035.45,1.0,1,1.0,0.0,0,0.0,2.0,2.0,-0.005618114756100523,-0.005618114756100523,0.15879141861165746,0.10427234504272342
2023-12-01,249199.99999999953,1500.0,36500.0,-35000.0,2045.4,1.0,1,1.0,1.0,1,0.0,3.0,1.5,0.009776707853300426,0.004888353926650213,0.17012058377433514,0.10967041909670416
2023-12-04,254674.99999999997,1500.0,37000.0,-35500.0,2049.05,1.0,1,1.0,0.0,0,1.0,3.0,1.0,0.0026767380463480483,0.001784492030898699,0.1732526900597391,0.11165061711650615
2023-12-05,216124.99999999953,2000.0,37500.0,-35500.0,2023.35,0.0,0,1.0,2.0,1,0.0,4.0,1.3333333333333333,-0.012542397696493679,-0.012542397696493679,0.15853728822252888,0.09770785297707829
2023-12-06,222224.99999999953,1000.0,37500.0,-36500.0,2026.4,1.0,1,0.0,0.0,0,2.0,2.0,0.5,0.0020098681229973416,0.0015074010922480063,0.1608657953874313,0.09936253899362524
2023-12-07,222724.99999999953,1500.0,38000.0,-36500.0,2026.9,1.0,1,1.0,0.0,0,0.0,3.0,1.5,0.0001233714962495247,0.0002467429924990494,0.16100901313755323,0.09963379899633784
2023-12-08,194524.99999999945,2000.0,38500.0,-36500.0,2008.1,1.0,1,1.0,0.0,0,0.0,4.0,1.3333333333333333,-0.0139128718733042,-0.009275247915536133,0.14485604349401915,0.089434422894344
2023-12-11,151624.9999999998,2500.0,39000.0,-36500.0,1986.65,1.0,1,1.0,2.0,1,0.0,5.0,1.25,-0.01424231860963084,-0.01068173895722313,0.12855063896041585,0.07779736877797361
2023-12-12,137124.99999999924,2000.0,39500.0,-37500.0,1980.85,1.0,1,1.0,2.0,1,2.0,4.0,0.8,-0.0036493594744924085,-0.002919487579593927,0.1244321519936813,0.07465075274650723
2023-12-13,140424.99999999942,1500.0,40000.0,-38500.0,1982.5,1.0,1,1.0,0.0,0,2.0,3.0,0.75,0.0006663805941894197,0.0008329757427367745,0.12518145175925244,0.0755459107554588
2023-12-14,235824.99999999942,2000.0,40500.0,-38500.0,2046.1,0.0,0,1.0,3.0,1,0.0,4.0,1.3333333333333333,0.024060529634300165,0.03208070617906689,0.15225391342327077,0.11005018310050163
2023-12-15,208224.99999999953,500.0,40500.0,-40000.0,2032.3,1.0,1,0.0,0.0,0,3.0,1.0,0.25,-0.008992717853477364,-0.006744538390108024,0.14189201908429028,0.10256340702563382
2023-12-18,204049.99999999945,1000.0,41000.0,-40000.0,2023.95,1.0,1,1.0,1.0,1,0.0,2.0,2.0,-0.0010271613442897065,-0.004108645377158826,0.14071911174293406,0.09803336498033355
2023-12-19,221449.9999999994,1000.0,41500.0,-40500.0,2041.35,0.0,0,1.0,1.0,1,1.0,2.0,1.0,0.017194100644778665,0.008597050322389332,0.16033275095766464,0.10747321307473201
2023-12-20,215649.99999999948,500.0,41500.0,-41000.0,2035.55,1.0,1,0.0,0.0,0,1.0,1.0,0.5,-0.0028412570112915647,-0.0028412570112915647,0.15703594739357496,0.10432659704326586
2023-12-21,218724.9999999995,1000.0,42000.0,-41000.0,2041.7,1.0,1,1.0,0.0,0,0.0,2.0,2.0,0.0015106482277517097,0.0030212964555034194,0.15878382169694993,0.10766309507663085
2023-12-27,246424.9999999994,1500.0,42500.0,-41000.0,2069.4,0.0,0,1.0,0.0,0,0.0,3.0,1.5,0.02713425086937349,0.013567125434686744,0.19022655261824628,0.1226908992269089
2023-12-28,259924.99999999933,1500.0,42500.0,-41000.0,2078.4,0.0,0,0.0,1.0,1,0.0,3.0,1.0,0.006523630037692185,0.00434908669179479,0.19799115030856562,0.12757357927573576
2024-01-02,243649.99999999965,1000.0,42500.0,-41500.0,2067.55,0.0,0,0.0,1.0,1,1.0,2.0,0.6666666666666666,-0.005220361816782093,-0.005220361816782093,0.1917372030506519,0.12168723721687247
2024-01-03,218199.9999999994,500.0,42500.0,-42000.0,2042.1,0.0,0,0.0,0.0,0,1.0,1.0,0.5,-0.008206169943491954,-0.012309254915237933,0.18195760503443648,0.10788010307880103
2024-01-04,216924.99999999942,500.0,42500.0,-42000.0,2039.55,0.0,0,0.0,0.0,0,0.0,1.0,1.0,-0.0006243572792713481,-0.0012487145585426962,0.18121964119994316,0.10649667706496668
2024-01-05,225324.99999999936,500.0,42500.0,-42000.0,2056.35,1.0,1,0.0,0.0,0,0.0,1.0,1.0,0.008237111127454622,0.008237111127454622,0.1909494786504391,0.11561101315611011
2024-01-08,209699.99999999948,1000.0,43000.0,-42000.0,2025.1,1.0,1,1.0,0.0,0,0.0,2.0,2.0,-0.01519682933352784,-0.01519682933352784,0.17285082267853435,0.09865726298657251
2024-01-09,219499.99999999953,1500.0,43500.0,-42000.0,2034.9,0.0,0,1.0,1.0,1,0.0,3.0,1.5,0.009678534393363414,0.004839267196681707,0.18420229970411306,0.1039739590397395
2024-01-10,207349.99999999936,1000.0,43500.0,-42500.0,2026.8,0.0,0,0.0,0.0,0,1.0,2.0,0.6666666666666666,-0.0059708093763822245,-0.003980539584254816,0.17713165350950644,0.09957954699579541
2024-01-11,209699.9999999995,1000.0,43500.0,-42500.0,2029.15,0.0,0,0.0,0.0,0,0.0,2.0,1.0,0.0007729754621406866,0.00115946319321103,0.1780415473933783,0.10085446900854467
2024-01-12,236199.9999999996,1000.0,43500.0,-42500.0,2055.65,0.0,0,0.0,0.0,0,0.0,2.0,1.0,0.013059655520784474,0.013059655520784474,0.19342636419150772,0.11523124915231242
2024-01-16,218699.99999999956,1000.0,43500.0,-42500.0,2038.15,1.0,1,0.0,0.0,0,0.0,2.0,1.0,-0.008513122370053305,-0.008513122370053305,0.18326657951349756,0.1057371490573713
2024-01-17,192299.99999999948,1500.0,44000.0,-42500.0,2011.75,0.0,0,1.0,1.0,1,0.0,3.0,1.5,-0.012952922993891614,-0.012952922993891614,0.1679398186278136,0.09141462091414598
2024-01-18,194474.99999999936,1000.0,44000.0,-43000.0,2013.2,0.0,0,0.0,0.0,0,1.0,2.0,0.6666666666666666,0.0010811482540076245,0.0007207655026717497,0.1692025347235091,0.09220127492201247
2024-01-19,209824.99999999942,1000.0,44000.0,-43000.0,2028.55,0.0,0,0.0,1.0,1,0.0,2.0,1.0,0.005083118087290561,0.007624677130935842,0.17514572927546812,0.10052895700528941
2024-01-22,202874.9999999993,500.0,44000.0,-43500.0,2021.6,1.0,1,0.0,0.0,0,1.0,1.0,0.5,-0.003426092529146496,-0.003426092529146496,0.17111957127173905,0.09675844296758429
2024-01-23,203549.99999999936,1000.0,44500.0,-43500.0,2022.95,0.0,0,1.0,0.0,0,0.0,2.0,2.0,0.0003338939453898515,0.000667787890779703,0.1715106010059142,0.09749084497490834
2024-01-24,205249.99999999936,1000.0,44500.0,-43500.0,2024.65,0.0,0,0.0,0.0,0,0.0,2.0,1.0,0.0016807138090411122,0.0008403569045205561,0.17347957505046296,0.09841312898413102
2024-01-25,204349.99999999936,1000.0,44500.0,-43500.0,2023.75,0.0,0,0.0,0.0,0,0.0,2.0,1.0,-0.00044452127528216145,-0.00044452127528216145,0.17295793841324403,0.09792486097924824
2024-01-26,199049.99999999933,1000.0,44500.0,-43500.0,2018.45,0.0,0,0.0,0.0,0,0.0,2.0,1.0,-0.00261890055589864,-0.00261890055589864,0.16988607821628787,0.09504950495049469
2024-01-29,203099.9999999993,1000.0,44500.0,-43500.0,2022.5,0.0,0,0.0,0.0,0,0.0,2.0,1.0,0.002006490128563909,0.002006490128563909,0.1722334430837733,0.09724671097246662
2024-01-30,223649.99999999936,1000.0,44500.0,-43500.0,2043.05,0.0,0,0.0,0.0,0,0.0,2.0,1.0,0.010160692212608069,0.010160692212608069,0.18414414630027331,0.10839549708395446
