date,price,long,exit,exit_,return,rolling_var,rolling_sharpe,location,cum_return,days,annual_return,required_return,required_return_loc,required_to_breakeven,max_drawdown,cr_vs_md,case_why,should_close,should_close_day,fecha_compra
2021-06-02,1902.75,0.0,0.0,0.0,0.0017900860820807551,-0.013007895166475174,-0.2695871343021278,70.58823529411764,0.10007805047263885,77,0.3663684212296452,0.0013635286241282518,68.62745098039215,0.0,-0.030708570770736188,3.258961519889701,holded,0,0.0,2021-03-17
2021-06-03,1866.55,0.0,0.0,0.0,-0.019025095256865132,-0.01498148131766353,-0.5154349999206982,5.88235294117647,0.07914896077241029,78,0.27902301407495234,0.0010543830104150498,66.66666666666666,0.0,-0.030708570770736188,2.5774224845343667,take profit,1,0.0,2021-03-17
2021-06-04,1890.6,0.0,-1.0,0.0,0.012884733867295273,-0.01498148131766353,-0.18883189458007213,96.07843137254902,0.09305350793513112,79,0.32819318038117573,0.001231764583459194,66.66666666666666,0.0,-0.030708570770736188,3.0302129210066235,holded,1,0.0,2021-03-17
2021-03-18,1725.9,1.0,0.0,0.0,0.0,,,65.38461538461539,0.0,0,0.0,0.0,65.38461538461539,65.38461538461539,0.0,,holded,0,0.0,2021-03-18
2021-03-19,1735.2,1.0,0.0,0.0,0.005388492960194613,,,78.84615384615385,0.005388492960194613,1,2.8738730619181916,0.0054175288165767554,78.84615384615385,32.69230769230769,0.0,inf,take profit,1,0.0,2021-03-18
2021-03-22,1736.15,1.0,-1.0,0.0,0.0005474873213462406,,,67.3076923076923,0.00593893041311766,4,0.45215108242914415,0.0014902355192525363,69.23076923076923,30.76923076923077,0.0,inf,holded,1,0.0,2021-03-18
2021-03-19,1735.2,1.0,0.0,0.0,0.0,,,64.15094339622641,0.0,0,0.0,0.0,64.15094339622641,64.15094339622641,0.0,,holded,0,0.0,2021-03-19
2021-03-22,1736.15,1.0,0.0,0.0,0.0005474873213462406,,,66.0377358490566,0.0005474873213462406,3,0.04704964836580516,0.0001825623750948413,64.15094339622641,56.60377358490566,0.0,inf,holded,0,0.0,2021-03-19
2021-03-23,1726.2,1.0,0.0,0.0,-0.005731071623995665,,,30.18867924528302,-0.005186721991701337,4,-0.279358753217388,-0.0012924715842047574,56.60377358490566,77.35849056603773,-0.005731071623995806,-0.905017827727838,holded,0,0.0,2021-03-19
2021-03-24,1730.5,1.0,0.0,0.0,0.002491020739195937,,,73.58490566037736,-0.002708621484555196,5,-0.12776791715936253,-0.0005408432645842565,56.60377358490566,73.58490566037736,-0.005731071623995806,-0.4726204211467691,holded,0,0.0,2021-03-19
2021-03-25,1737.3,1.0,0.0,0.0,0.003929500144466802,,,75.47169811320755,0.0012102351313967308,6,0.05211154731309353,0.0002018482057704052,64.15094339622641,56.60377358490566,-0.005731071623995806,0.2111708264697856,holded,0,0.0,2021-03-19
2021-03-26,1731.8,1.0,0.0,0.0,-0.0031658320382201843,,,45.283018867924525,-0.001959428307976241,7,-0.06817347906947624,-0.00027960473700350263,60.37735849056604,69.81132075471699,-0.005731071623995806,-0.3418956238083258,holded,0,0.0,2021-03-19
2021-03-29,1705.95,1.0,0.0,0.0,-0.014926665896754732,,,7.547169811320755,-0.016856846473029208,10,-0.348458127386705,-0.0016699765443938253,50.943396226415096,96.22641509433963,-0.01804524261785526,-0.9341435208163859,holded,0,0.0,2021-03-19
2021-03-30,1683.95,0.0,0.0,0.0,-0.012896040329435254,,,9.433962264150944,-0.029535500230521206,11,-0.49682889629107263,-0.00264139595206192,47.16981132075472,100.0,-0.030708570770736195,-0.9617998978535052,holded,0,0.0,2021-03-19
2021-03-31,1691.05,0.0,0.0,0.0,0.004216277205380203,,,75.47169811320755,-0.02544375288151246,12,-0.4179703559285798,-0.0020908605211775733,50.943396226415096,100.0,-0.030708570770736195,-0.8285554241996552,holded,0,0.0,2021-03-19
2021-04-01,1726.05,0.0,0.0,0.0,0.02069719996451913,,,100.0,-0.005273167358229802,13,-0.09741172277200172,-0.00040447464487236573,60.37735849056604,77.35849056603773,-0.030708570770736195,-0.17171646956799694,holded,0,0.0,2021-03-19
2021-04-06,1744.65,0.0,0.0,0.0,0.010776049361258533,,,90.56603773584905,0.005446058091286288,18,0.07900351850702059,0.0003034269430362002,64.15094339622641,30.18867924528302,-0.030708570770736195,0.17734651775054674,holded,0,0.0,2021-03-19
2021-04-07,1738.05,0.0,0.0,0.0,-0.0037829937236696365,,,43.39622641509434,0.0016424619640384996,19,0.022004977419848748,8.652005581399891e-05,64.15094339622641,50.943396226415096,-0.030708570770736195,0.05348545773428465,holded,0,0.0,2021-03-19
2021-04-08,1755.5,0.0,0.0,0.0,0.010039987342136403,,,90.56603773584905,0.011698939603503877,20,0.1578340423034661,0.0005885264569565063,66.0377358490566,11.320754716981131,-0.030708570770736195,0.3809665936863597,holded,0,0.0,2021-03-19
2021-04-09,1741.2,0.0,0.0,0.0,-0.008145827399601235,,,18.867924528301888,0.003457814661134151,21,0.04229207044377348,0.00016495574843111704,64.15094339622641,43.39622641509434,-0.030708570770736195,0.11260096365114079,holded,0,0.0,2021-03-19
2021-04-12,1732.85,0.0,0.0,0.0,-0.004795543303468985,,,35.84905660377358,-0.0013543107422776535,24,-0.014129134317465097,-5.638979326283433e-05,62.264150943396224,67.9245283018868,-0.030708570770736195,-0.044102044096700425,holded,0,0.0,2021-03-19
2021-04-13,1747.95,0.0,0.0,0.0,0.008713968318088794,,,86.79245283018868,0.007347856154910071,25,0.07658672988480997,0.0002950346277008631,64.15094339622641,20.754716981132077,-0.030708570770736195,0.2392770477586742,holded,0,0.0,2021-03-19
2021-04-14,1735.55,0.0,0.0,0.0,-0.007094024428616397,,,24.528301886792452,0.00020170585523282547,26,0.0019567099350918937,7.758729957840771e-06,64.15094339622641,60.37735849056604,-0.030708570770736195,0.006568389546316547,holded,0,0.0,2021-03-19
2021-04-15,1757.2,0.0,0.0,0.0,0.012474431736337221,,,96.22641509433963,0.012678653757491887,27,0.12478310798095582,0.000472654355180957,66.0377358490566,9.433962264150944,-0.030708570770736195,0.4128702000541829,holded,0,0.0,2021-03-19
2021-04-16,1774.45,0.0,0.0,0.0,0.00981675392670156,,,90.56603773584905,0.02261987090825257,28,0.2230044765867174,0.0008172475565491055,66.0377358490566,3.7735849056603774,-0.030708570770736195,0.7365979705512127,holded,0,0.0,2021-03-19
2021-04-19,1774.5,0.0,0.0,0.0,2.8177745216906303e-05,,,64.15094339622641,0.02264868603042869,31,0.19968366394796067,0.000739081550784837,66.0377358490566,3.7735849056603774,-0.030708570770736195,0.7375363119149722,holded,0,0.0,2021-03-19
2021-04-20,1777.85,0.0,0.0,0.0,0.0018878557340096247,,,69.81132075471699,0.02457929921622859,32,0.21072753475816075,0.0007777614659387755,66.0377358490566,3.7735849056603774,-0.030708570770736195,0.8004051832868592,holded,0,0.0,2021-03-19
2021-04-21,1798.2,0.0,0.0,0.0,0.011446409989594342,,,92.45283018867924,0.03630705394190881,33,0.3130324805202571,0.001120554482307634,66.0377358490566,0.0,-0.030708570770736195,1.1823101183369855,holded,0,0.0,2021-03-19
2021-04-22,1787.75,0.0,0.0,0.0,-0.005811366922478078,,,30.18867924528302,0.03028469340710016,34,0.24748712259770755,0.0009044766142531913,66.0377358490566,0.0,-0.030708570770736195,0.9861967733112487,holded,0,0.0,2021-03-19
2021-04-23,1781.8,0.0,0.0,0.0,-0.0033282058453363295,,,43.39622641509434,0.026855693868142128,35,0.210229659903715,0.0007778122215469363,66.0377358490566,3.7735849056603774,-0.030708570770736195,0.8745341510238674,holded,0,0.0,2021-03-19
2021-04-26,1773.35,1.0,0.0,0.0,-0.004742395330564642,,,35.84905660377358,0.0219859382203782,38,0.15514029682498043,0.0005850588988933758,66.0377358490566,3.7735849056603774,-0.030708570770736195,0.7159544605485108,holded,0,0.0,2021-03-19
2021-04-27,1784.15,0.0,0.0,0.0,0.006090168325485701,,,83.01886792452831,0.02821000461041967,39,0.19692566332040018,0.0007337031146106288,66.0377358490566,1.8867924528301887,-0.030708570770736195,0.9186361951205643,holded,0,0.0,2021-03-19
2021-04-28,1772.2,0.0,0.0,0.0,-0.006697867331782681,,,24.528301886792452,0.021323190410327486,40,0.14216307896433378,0.0005388653762166129,66.0377358490566,3.7735849056603774,-0.030708570770736195,0.6943726091820421,holded,0,0.0,2021-03-19
2021-04-29,1762.65,0.0,0.0,0.0,-0.005388782304480255,,,32.075471698113205,0.015819502074688963,41,0.10127763932383682,0.00038895190200483043,64.15094339622641,7.547169811320755,-0.030708570770736195,0.5151494087039764,holded,0,0.0,2021-03-19
2021-04-30,1767.65,0.0,0.0,0.0,0.0028366380166227056,,,73.58490566037736,0.018701014292300755,42,0.11758465854073741,0.0004494991003822779,66.0377358490566,5.660377358490566,-0.030708570770736195,0.608983545079927,holded,0,0.0,2021-03-19
2021-05-04,1797.75,0.0,0.0,0.0,0.017028257856475992,,,96.22641509433963,0.036047717842323745,46,0.2140996355142002,0.0007979107407607433,66.0377358490566,0.0,-0.030708570770736195,1.1738650460631501,holded,0,0.0,2021-03-19
2021-05-05,1782.25,0.0,0.0,0.0,-0.008621888471700756,,,16.9811320754717,0.02711502996772719,47,0.15424517940049665,0.0005848337589486885,66.0377358490566,1.8867924528301887,-0.030708570770736195,0.882979223297703,holded,0,0.0,2021-03-19
2021-05-06,1813.15,0.0,0.0,0.0,0.017337635011923203,,,96.22641509433963,0.04492277547256829,48,0.25948217464635803,0.0009570426843856783,66.0377358490566,0.0,-0.030708570770736195,1.4628741861010852,holded,0,0.0,2021-03-19
2021-05-07,1836.55,0.0,0.0,0.0,0.012905716570609016,,,96.22641509433963,0.05840825265099148,49,0.33902281136521295,0.0012268685136607171,66.0377358490566,0.0,-0.030708570770736195,1.9020179443405343,holded,0,0.0,2021-03-19
2021-05-10,1840.45,1.0,0.0,0.0,0.0021235468677685,,,69.81132075471699,0.0606558321807289,52,0.33026414525654135,0.001201820608513815,66.0377358490566,0.0,-0.030708570770736195,1.9752085707137832,holded,0,0.0,2021-03-19
2021-05-11,1829.1,1.0,0.0,0.0,-0.006166970034502506,,,26.41509433962264,0.05411479944675013,53,0.2847704460199032,0.0010486965093525757,66.0377358490566,0.0,-0.030708570770736195,1.762205081140375,holded,0,0.0,2021-03-19
2021-05-12,1830.7,1.0,0.0,0.0,0.0008747471434038534,,,66.0377358490566,0.0550368833563859,54,0.28405117270695346,0.0010472669866561368,66.0377358490566,0.0,-0.030708570770736195,1.7922320047806795,holded,0,0.0,2021-03-19
2021-05-13,1821.8,0.0,0.0,0.0,-0.004861528377123503,,,35.84905660377358,0.04990779160903691,55,0.2500021605206373,0.0009301020892011902,66.0377358490566,0.0,-0.030708570770736195,1.6252072420314871,holded,0,0.0,2021-03-19
2021-05-14,1838.1,0.0,0.0,0.0,0.008947195081787207,,,86.79245283018868,0.059301521438451354,56,0.295949809563806,0.001090312420951589,66.0377358490566,0.0,-0.030708570770736195,1.9311065266170864,holded,0,0.0,2021-03-19
2021-05-17,1853.7,0.0,0.0,0.0,0.00848702464501394,,,86.79245283018868,0.06829183955740015,59,0.3259891136742048,0.0011968120285872352,66.0377358490566,0.0,-0.030708570770736195,2.2238690321100525,holded,0,0.0,2021-03-19
2021-05-18,1866.75,0.0,0.0,0.0,0.00703997410584245,,,84.90566037735849,0.07581258644536715,60,0.35923268142942555,0.0013110710973194273,67.9245283018868,0.0,-0.030708570770736195,2.468776128051291,holded,0,0.0,2021-03-19
2021-05-19,1888.45,0.0,0.0,0.0,0.011624481049953062,,,92.45283018867924,0.08831834946980233,61,0.41854872942265464,0.0015110220066585356,67.9245283018868,0.0,-0.030708570770736195,2.8760162799229168,holded,0,0.0,2021-03-19
2021-05-20,1878.3,0.0,0.0,0.0,-0.005374778257301038,,,32.075471698113205,0.08246887966805039,62,0.3800093460150067,0.0013844269968752432,67.9245283018868,0.0,-0.030708570770736195,2.685532983079737,holded,0,0.0,2021-03-19
2021-05-21,1875.9,0.0,0.0,0.0,-0.001277751157961915,,,56.60377358490566,0.08108575380359673,63,0.36596816405560917,0.0013387295460096649,67.9245283018868,0.0,-0.030708570770736195,2.640492597619281,holded,0,0.0,2021-03-19
2021-05-24,1880.15,0.0,0.0,0.0,0.0022655791886561083,,,71.69811320754717,0.08353503918856675,66,0.3584284122089958,0.0013179342501714597,67.9245283018868,0.0,-0.030708570770736195,2.7202516135388386,holded,0,0.0,2021-03-19
2021-05-25,1887.0,0.0,0.0,0.0,0.0036433263303459196,,,75.47169811320755,0.0874827109266949,67,0.37085514813664733,0.0013620817707058475,67.9245283018868,0.0,-0.030708570770736195,2.848804380373891,holded,0,0.0,2021-03-19
2021-05-26,1899.75,0.0,0.0,0.0,0.006756756756756799,,,84.90566037735849,0.09483056708160498,68,0.3989913681742989,0.0014596667519870543,67.9245283018868,0.0,-0.030708570770736195,3.0880814281325653,holded,0,0.0,2021-03-19
2021-05-27,1891.45,0.0,0.0,0.0,-0.004368995920515872,,,37.735849056603776,0.0900472568003694,69,0.3701144413235744,0.0013629531100995962,67.9245283018868,0.0,-0.030708570770736195,2.932316761748487,holded,0,0.0,2021-03-19
2021-05-28,1899.95,0.0,0.0,0.0,0.0044939067910862995,-0.013007895166475174,-0.32092283771809743,75.47169811320755,0.09494582757030967,70,0.38616037149315563,0.0014197330680703057,67.9245283018868,0.0,-0.030708570770736195,3.0918347935876107,holded,0,0.0,2021-03-19
2021-06-01,1899.35,0.0,0.0,0.0,-0.0003157977841522497,-0.013007895166475174,-0.32643181187850795,60.37735849056604,0.09460004610419626,74,0.3604442920059059,0.001337841894431202,67.9245283018868,0.0,-0.030708570770736195,3.0805746972224965,holded,0,0.0,2021-03-19
2021-06-02,1902.75,0.0,0.0,0.0,0.0017900860820807551,-0.013007895166475174,-0.2695871343021278,69.81132075471699,0.09655947441217227,75,0.36303862815635024,0.0013485370790875528,67.9245283018868,0.0,-0.030708570770736195,3.1443819099581427,holded,0,0.0,2021-03-19
2021-06-03,1866.55,0.0,0.0,0.0,-0.019025095256865132,-0.01498148131766353,-0.5154349999206982,5.660377358490566,0.07569732595666268,76,0.2737308382233641,0.0010332945739224275,66.0377358490566,0.0,-0.030708570770736195,2.4650227625962526,take profit,1,0.0,2021-03-19
2021-06-04,1890.6,0.0,-1.0,0.0,0.012884733867295273,-0.01498148131766353,-0.18883189458007213,96.22641509433963,0.0895573997233754,77,0.3240654881721965,0.001214352012857578,66.0377358490566,0.0,-0.030708570770736195,2.9163649585645754,holded,1,0.0,2021-03-19
2021-03-22,1736.15,1.0,0.0,0.0,0.0,,,62.96296296296296,0.0,0,0.0,0.0,62.96296296296296,62.96296296296296,0.0,,holded,0,0.0,2021-03-22
2021-03-23,1726.2,1.0,0.0,0.0,-0.005731071623995665,,,29.62962962962963,-0.005731071623995665,1,-0.7650504391253553,-0.005698226442036325,29.62962962962963,81.48148148148148,-0.005731071623995661,-1.0000000000000007,holded,0,0.0,2021-03-22
2021-03-24,1730.5,1.0,0.0,0.0,0.002491020739195937,,,74.07407407407408,-0.0032543271030729404,2,-0.33682334525342916,-0.0016231899029792718,50.0,75.92592592592592,-0.005731071623995661,-0.5678391959799043,holded,0,0.0,2021-03-22
2021-03-25,1737.3,1.0,0.0,0.0,0.003929500144466802,,,75.92592592592592,0.000662385162572221,3,0.057197917708322166,0.00022089254075474685,62.96296296296296,55.55555555555556,-0.005731071623995661,0.11557788944721145,holded,0,0.0,2021-03-22
2021-03-26,1731.8,1.0,0.0,0.0,-0.0031658320382201843,,,44.44444444444444,-0.002505543875817251,4,-0.14619064194339493,-0.0006254044554035998,55.55555555555556,74.07407407407408,-0.005731071623995661,-0.43718592964825037,holded,0,0.0,2021-03-22
2021-03-29,1705.95,1.0,0.0,0.0,-0.014926665896754732,,,7.407407407407407,-0.017394810356248014,7,-0.4683253824384832,-0.0024601487857713877,46.2962962962963,96.29629629629629,-0.018045242617855128,-0.9639554715122791,holded,0,0.0,2021-03-22
2021-03-30,1683.95,0.0,0.0,0.0,-0.012896040329435254,,,9.25925925925926,-0.030066526509806235,8,-0.6177290034442234,-0.003694188196701087,42.592592592592595,100.0,-0.030708570770736084,-0.979092343120648,holded,0,0.0,2021-03-22
2021-03-31,1691.05,0.0,0.0,0.0,0.004216277205380203,,,75.92592592592592,-0.025977018114794248,9,-0.5214385466069367,-0.002844356082976396,46.2962962962963,100.0,-0.030708570770736084,-0.8459207792096011,holded,0,0.0,2021-03-22
2021-04-01,1726.05,0.0,0.0,0.0,0.02069719996451913,,,100.0,-0.005817469688678911,10,-0.13673046935397615,-0.0005798823488881721,55.55555555555556,83.33333333333333,-0.030708570770736084,-0.18944123880303487,holded,0,0.0,2021-03-22
2021-04-06,1744.65,0.0,0.0,0.0,0.010776049361258533,,,90.74074074074075,0.00489589033205684,15,0.08551037328591815,0.00032724365123559807,62.96296296296296,35.18518518518518,-0.030708570770736084,0.15943074552731734,holded,0,0.0,2021-03-22
2021-04-07,1738.05,0.0,0.0,0.0,-0.0037829937236696365,,,42.592592592592595,0.0010943754859893406,16,0.01737622955978546,6.843822026025848e-05,62.96296296296296,55.55555555555556,-0.030708570770736084,0.03563746076493512,holded,0,0.0,2021-03-22
2021-04-08,1755.5,0.0,0.0,0.0,0.010039987342136403,,,90.74074074074075,0.011145350344152538,17,0.1785672809068537,0.0006594637968668771,66.66666666666667,12.962962962962964,-0.030708570770736084,0.36293940305335104,holded,0,0.0,2021-03-22
2021-04-09,1741.2,0.0,0.0,0.0,-0.008145827399601235,,,18.51851851851852,0.002908734844339733,18,0.04150124514525588,0.0001618442306003942,62.96296296296296,46.2962962962963,-0.030708570770736084,0.09472061940152647,holded,0,0.0,2021-03-22
2021-04-12,1732.85,0.0,0.0,0.0,-0.004795543303468985,,,35.18518518518518,-0.0019007574230336388,21,-0.022572143420623192,-9.042208665333007e-05,61.111111111111114,70.37037037037037,-0.030708570770736084,-0.0618966423811875,holded,0,0.0,2021-03-22
2021-04-13,1747.95,0.0,0.0,0.0,0.008713968318088794,,,87.03703703703704,0.006796647755090479,22,0.08067855478306951,0.0003100337632555572,62.96296296296296,24.074074074074073,-0.030708570770736084,0.22132738790850487,holded,0,0.0,2021-03-22
2021-04-14,1735.55,0.0,0.0,0.0,-0.007094024428616397,,,24.074074074074073,-0.0003455922587332072,23,-0.0037799813533028193,-1.5023040803030518e-05,61.111111111111114,62.96296296296296,-0.030708570770736084,-0.011253934978391812,holded,0,0.0,2021-03-22
2021-04-15,1757.2,0.0,0.0,0.0,0.012474431736337221,,,96.29629629629629,0.012124528410563773,24,0.1348970686232316,0.0005083665956870931,64.81481481481481,11.11111111111111,-0.030708570770736084,0.39482555215881016,holded,0,0.0,2021-03-22
2021-04-16,1774.45,0.0,0.0,0.0,0.00981675392670156,,,90.74074074074075,0.022060305849149087,25,0.24601519713170217,0.0008924640064913447,66.66666666666667,3.7037037037037037,-0.030708570770736084,0.7183761827877573,holded,0,0.0,2021-03-22
2021-04-19,1774.5,0.0,0.0,0.0,2.8177745216906303e-05,,,62.96296296296296,0.022089105204043724,28,0.21730338919675818,0.0007978574171929598,66.66666666666667,3.7037037037037037,-0.030708570770736084,0.7193140107026299,holded,0,0.0,2021-03-22
2021-04-20,1777.85,0.0,0.0,0.0,0.0018878557340096247,,,70.37037037037037,0.024018661981972,29,0.2290565003742424,0.0008384405771542092,66.66666666666667,3.7037037037037037,-0.030708570770736084,0.78214848099869,holded,0,0.0,2021-03-22
2021-04-21,1798.2,0.0,0.0,0.0,0.011446409989594342,,,92.5925925925926,0.03573999942401351,30,0.34309362827579193,0.0012130830945531468,66.66666666666667,0.0,-0.030708570770736084,1.1638444423493703,holded,0,0.0,2021-03-22
2021-04-22,1787.75,0.0,0.0,0.0,-0.005811366922478078,,,29.62962962962963,0.02972093425107336,31,0.2688128478814584,0.0009733077519149536,66.66666666666667,1.8518518518518519,-0.030708570770736084,0.9678384081422671,holded,0,0.0,2021-03-22
2021-04-23,1781.8,0.0,0.0,0.0,-0.0033282058453363295,,,42.592592592592595,0.026293811018633706,32,0.22677443128332087,0.0008327283624689485,66.66666666666667,3.7037037037037037,-0.030708570770736084,0.8562368862731492,holded,0,0.0,2021-03-22
2021-04-26,1773.35,1.0,0.0,0.0,-0.004742395330564642,,,35.18518518518518,0.021426720041471503,35,0.1649088513071364,0.0006188917069951394,66.66666666666667,3.7037037037037037,-0.030708570770736084,0.6977439686607044,holded,0,0.0,2021-03-22
2021-04-27,1784.15,0.0,0.0,0.0,0.006090168325485701,,,83.33333333333333,0.027647380698672785,36,0.21034404407229879,0.0007787976008608588,66.66666666666667,1.8518518518518519,-0.030708570770736084,0.9003147982718728,holded,0,0.0,2021-03-22
2021-04-28,1772.2,0.0,0.0,0.0,-0.006697867331782681,,,24.074074074074073,0.02076433487889906,37,0.1502435513478133,0.0005671422754733868,66.66666666666667,3.7037037037037037,-0.030708570770736084,0.6761739266187717,holded,0,0.0,2021-03-22
2021-04-29,1762.65,0.0,0.0,0.0,-0.005388782304480255,,,31.48148148148148,0.015263658094059052,38,0.10567655600366077,0.00040480593118141783,62.96296296296296,7.407407407407407,-0.030708570770736084,0.49704879487926695,holded,0,0.0,2021-03-22
2021-04-30,1767.65,0.0,0.0,0.0,0.0028366380166227056,,,74.07407407407408,0.018143593583504147,39,0.12320328907183686,0.000469523666208449,64.81481481481481,5.555555555555555,-0.030708570770736084,0.5908315863659208,holded,0,0.0,2021-03-22
2021-05-04,1797.75,0.0,0.0,0.0,0.017028257856475992,,,96.29629629629629,0.03548080522996311,43,0.22670312602846887,0.0008399435960535495,66.66666666666667,0.0,-0.030708570770736084,1.1554039911155602,holded,0,0.0,2021-03-22
2021-05-05,1782.25,0.0,0.0,0.0,-0.008621888471700756,,,16.666666666666668,0.026553005212683445,44,0.16194149107871736,0.000611601590492894,66.66666666666667,3.7037037037037037,-0.030708570770736084,0.8646773375069376,holded,0,0.0,2021-03-22
2021-05-06,1813.15,0.0,0.0,0.0,0.017337635011923203,,,96.29629629629629,0.04435100653745394,45,0.27508853858507654,0.001007603243985855,66.66666666666667,0.0,-0.030708570770736084,1.4442549888944523,holded,0,0.0,2021-03-22
2021-05-07,1836.55,0.0,0.0,0.0,0.012905716570609016,,,96.29629629629629,0.05782910462805657,46,0.36067543108055666,0.0012936137252819169,68.51851851851852,0.0,-0.030708570770736084,1.8831584530519787,holded,0,0.0,2021-03-22
2021-05-10,1840.45,1.0,0.0,0.0,0.0021235468677685,,,70.37037037037037,0.06007545430982386,49,0.349905706431481,0.0012628923992712426,66.66666666666667,0.0,-0.030708570770736084,1.9563090304115724,holded,0,0.0,2021-03-22
2021-05-11,1829.1,1.0,0.0,0.0,-0.006166970034502506,,,25.925925925925927,0.053538000748783565,50,0.3006397825178173,0.0010994982683185661,66.66666666666667,0.0,-0.030708570770736084,1.7434220937368705,holded,0,0.0,2021-03-22
2021-05-12,1830.7,1.0,0.0,0.0,0.0008747471434038534,,,66.66666666666667,0.05445958010540597,51,0.29955595062848617,0.0010969681047470203,66.66666666666667,0.0,-0.030708570770736084,1.7734325870125989,holded,0,0.0,2021-03-22
2021-05-13,1821.8,0.0,0.0,0.0,-0.004861528377123503,,,35.18518518518518,0.049333294934193805,52,0.26284430789776025,0.0009721933605240096,66.66666666666667,0.0,-0.030708570770736084,1.6064992181663584,holded,0,0.0,2021-03-22
2021-05-14,1838.1,0.0,0.0,0.0,0.008947195081787207,,,87.03703703703704,0.05872188462978456,53,0.3116889955972313,0.0011404859871972928,66.66666666666667,0.0,-0.030708570770736084,1.9122311184128415,holded,0,0.0,2021-03-22
2021-05-17,1853.7,0.0,0.0,0.0,0.00848702464501394,,,87.03703703703704,0.06770728335685305,56,0.34287294368978305,0.0012498268850689165,66.66666666666667,0.0,-0.030708570770736084,2.204833427851195,holded,0,0.0,2021-03-22
2021-05-18,1866.75,0.0,0.0,0.0,0.00703997410584245,,,85.18518518518519,0.07522391498430459,57,0.3780290169399667,0.0013690259587317843,68.51851851851852,0.0,-0.030708570770736084,2.4496065136313563,holded,0,0.0,2021-03-22
2021-05-19,1888.45,0.0,0.0,0.0,0.011624481049953062,,,92.5925925925926,0.08772283500849598,58,0.44100498231116503,0.0015780861229588439,68.51851851851852,0.0,-0.030708570770736084,2.8566238286834236,holded,0,0.0,2021-03-22
2021-05-20,1878.3,0.0,0.0,0.0,-0.005374778257301038,,,31.48148148148148,0.08187656596492254,59,0.39952089826905124,0.0014440228781982256,68.51851851851852,0.0,-0.030708570770736084,2.66624476196552,holded,0,0.0,2021-03-22
2021-05-21,1875.9,0.0,0.0,0.0,-0.001277751157961915,,,55.55555555555556,0.08049419692998905,60,0.38424907728590973,0.0013950709812695639,68.51851851851852,0.0,-0.030708570770736084,2.6212290220519305,holded,0,0.0,2021-03-22
2021-05-24,1880.15,0.0,0.0,0.0,0.0022655791886561083,,,72.22222222222223,0.08294214209601725,63,0.37537465646280355,0.0013705570356667973,68.51851851851852,0.0,-0.030708570770736084,2.7009443948155822,holded,0,0.0,2021-03-22
2021-05-25,1887.0,0.0,0.0,0.0,0.0036433263303459196,,,75.92592592592592,0.08688765371655682,64,0.38828004447434683,0.0014158835489450627,68.51851851851852,0.0,-0.030708570770736084,2.829426819152291,holded,0,0.0,2021-03-22
2021-05-26,1899.75,0.0,0.0,0.0,0.006756756756756799,,,85.18518518518519,0.09423148921464164,65,0.41782749153157406,0.0015170204744434646,68.51851851851852,0.0,-0.030708570770736084,3.068572937443253,holded,0,0.0,2021-03-22
2021-05-27,1891.45,0.0,0.0,0.0,-0.004368995920515872,,,37.03703703703704,0.0894507963021629,66,0.3869648686206182,0.0014151197067178156,68.51851851851852,0.0,-0.030708570770736084,2.9128935035754115,holded,0,0.0,2021-03-22
2021-05-28,1899.95,0.0,0.0,0.0,0.0044939067910862995,-0.013007895166475174,-0.32092283771809743,75.92592592592592,0.09434668663421952,67,0.40368377160234625,0.0014735825478722209,68.51851851851852,0.0,-0.030708570770736084,3.0723242491027216,holded,0,0.0,2021-03-22
2021-06-01,1899.35,0.0,0.0,0.0,-0.0003157977841522497,-0.013007895166475174,-0.32643181187850795,59.25925925925926,0.0940010943754861,71,0.3755790663253502,0.0013851990714242035,68.51851851851852,0.0,-0.030708570770736084,3.0610703141243225,holded,0,0.0,2021-03-22
2021-06-02,1902.75,0.0,0.0,0.0,0.0017900860820807551,-0.013007895166475174,-0.2695871343021278,70.37037037037037,0.09595945050830879,72,0.3780998987868529,0.0013956514050572633,68.51851851851852,0.0,-0.030708570770736084,3.124842612335248,holded,0,0.0,2021-03-22
2021-06-03,1866.55,0.0,0.0,0.0,-0.019025095256865132,-0.01498148131766353,-0.5154349999206982,5.555555555555555,0.0751087175647267,73,0.28403053255902067,0.0010671223541383057,66.66666666666667,0.0,-0.030708570770736084,2.4458552019718875,take profit,1,0.0,2021-03-22
2021-06-04,1890.6,0.0,-1.0,0.0,0.012884733867295273,-0.01498148131766353,-0.18883189458007213,96.29629629629629,0.0889612072689574,74,0.33672557503205547,0.0012548558425973244,66.66666666666667,0.0,-0.030708570770736084,2.8969504290226857,holded,1,0.0,2021-03-22
2021-03-23,1726.2,1.0,0.0,0.0,0.0,,,63.63636363636363,0.0,0,0.0,0.0,63.63636363636363,63.63636363636363,0.0,,holded,0,0.0,2021-03-23
2021-03-24,1730.5,1.0,0.0,0.0,0.002491020739195937,,,74.54545454545455,0.002491020739195937,1,0.8719050751301813,0.0024972259235189753,74.54545454545455,47.27272727272727,0.0,inf,take profit,1,0.0,2021-03-23
2021-03-25,1737.3,1.0,-1.0,0.0,0.003929500144466802,,,76.36363636363636,0.006430309350017316,2,1.2425757920636333,0.003230643926448451,76.36363636363636,25.454545454545453,0.0,inf,take profit,2,0.0,2021-03-23
