date,price,ma_price,volume,ma_volume,position,drift_price,drift_volume,corr,drift_corr,market_cases,market_cases_,rolling_sharpe,rolling_sortino
2011-07-12,3.3866952391040286,2.76174699499501,9.0,30.352956716573445,0,-0.02766611470987533,-0.5494975622308467,0.19785241040012788,0.00791435881460504,3,3.0,-2.0872597193732507,-2.0958457211166297
2011-07-13,-7.971547488669557,2.426331542380492,17.0,29.935676819180525,-1,-0.18154078366219673,-0.4833887298118832,0.22889111156650177,0.019476529990489464,3,3.0,-2.1068400584156324,-2.115160871399721
2011-07-14,-5.717543822215703,2.1718354372368607,40.0,30.250186918581132,0,-0.21801844440291396,-0.08443931520563802,0.241218386994857,0.01590190270942235,3,3.0,-2.1264366991747776,-2.1344073179363727
2011-07-15,-6.2002144321877495,1.9102088788173412,49.0,30.836118577375473,-1,-0.2398225014112167,0.2507461717943512,0.23507457672576249,0.004879046220163913,0,3.0,-2.2054872986733947,-2.2106352541489835
2011-07-18,11.722455707565588,2.2168415922157245,114.0,33.43498987183249,0,0.03340510599358329,1.4248087331256853,0.22540222568164528,-0.0023966524119766464,0,3.0,-2.217912559661795,-2.22284705919225
2011-07-19,5.948740457282383,2.3334634317490575,177.0,37.92139643833773,0,0.07501347276345811,2.9556076498154615,0.18744661816650734,-0.02017612996355729,0,3.0,-2.1905439416021433,-2.1959434820146195
2011-07-20,3.232503142547557,2.3615584227115103,74.0,39.04885279963968,0,0.05155423186295547,2.041532005558707,0.17664448663081148,-0.01548913074962658,0,3.0,-2.1887523335254464,-2.1941815423826134
2011-07-21,9.327135632800946,2.5792327105268056,151.0,42.54732614965095,0,0.1346142598391254,2.770002677784987,0.19285068410479303,0.0003585333621774871,2,2.0,-2.1637917104600684,-2.169682913705868
2011-07-22,-2.893667056551294,2.408204592805615,191.0,47.18647220747437,0,-0.01820692894103268,3.7045743678042022,0.1295898390721538,-0.03145115583523087,0,2.0,-2.299167936811868,-2.298641015980331
2011-07-25,32.04486934441661,3.33435036629346,393.0,57.99314495099081,1,0.4539694222734063,7.255623555660323,0.3423379793146772,0.09064849220364626,2,2.0,-2.3891520324157747,-2.386605706135791
