,5%,10%,15%,20%,25%,30%,35%,40%,45%,50%,55%,60%,65%,70%,75%,80%,85%,90%,95%
2023-12-31,2071.8900000000003,2071.8900000000003,2071.8900000000003,2071.8900000000003,2071.8900000000003,2071.8900000000003,2071.8900000000003,2071.8900000000003,2071.8900000000003,2071.8900000000003,2071.8900000000003,2071.8900000000003,2071.8900000000003,2071.8900000000003,2071.8900000000003,2071.8900000000003,2071.8900000000003,2071.8900000000003,2071.8900000000003
2024-01-01,2051.232811102507,2059.460476519144,2062.882213365882,2065.7163037630794,2067.5757973384443,2068.876503158405,2070.4301889223643,2071.4770492323146,2072.3006479786836,2073.004438194006,2074.102499508413,2075.3143784649483,2076.3212691831764,2077.171511363616,2078.7635161655985,2080.4307709801988,2083.255074029833,2086.264872567285,2092.137815396683
2024-01-02,2039.804406731104,2052.3760678676863,2057.765643715067,2061.636744762456,2064.103100630566,2066.4178634664504,2069.2131814938807,2071.090028215012,2072.778205947394,2074.762480873346,2076.243972122348,2078.056674392865,2080.0689291752756,2082.084896006453,2084.354645208807,2086.9915587253336,2090.114840251055,2095.018712486052,2104.8358727481213
2024-01-03,2030.5015173098818,2045.8533221510888,2053.769237316038,2058.1546357492925,2062.0321826908325,2065.6729255032706,2068.318090322379,2071.3038747278983,2074.2836074204215,2076.4731422669984,2078.9852006017245,2080.754634727182,2083.061976999794,2085.353909177807,2088.5755714491506,2092.668911026992,2095.96453251297,2103.173722776284,2117.012007082957
2024-01-04,2022.2148470771058,2041.2195674374677,2050.9926895342396,2056.2313042182195,2059.9260790554877,2064.736234050193,2067.9732420665537,2071.875404981366,2074.532609087642,2077.451401166938,2080.345942550757,2082.903280741567,2085.6596351558987,2088.0494028148014,2092.6082740093866,2097.177285930332,2102.200084404415,2109.303267001812,2126.412564733021
2024-01-05,2020.5098021334595,2037.60179891827,2049.1949982387414,2055.7361426472735,2060.780472299253,2064.6475670639256,2069.131294722066,2072.2079159656255,2075.529848456925,2078.855039434113,2082.462563686305,2086.464849248833,2090.3947923968303,2092.590724685702,2096.704877323277,2100.1870596761273,2106.831411115477,2114.489219267378,2131.645863846175
2024-01-06,2019.2442623383192,2036.291863865704,2048.0908503055684,2055.227229565032,2058.9387795751963,2064.3714726250746,2068.2138468942003,2072.121649773395,2076.6463664243056,2080.6615516641473,2084.654003778418,2088.4162581659443,2093.002327479757,2096.2265812211026,2101.3171886456644,2106.465543474967,2112.9518717013375,2121.7172425077424,2141.1984194948072
2024-01-07,2014.633745637905,2034.2931723025126,2044.0413018063293,2052.658888315656,2058.83159982621,2065.0364701039234,2069.461060250617,2073.7044169625456,2078.580685439285,2081.994473675982,2086.3411982791054,2090.2438609361516,2094.398550543789,2099.8066396747586,2104.1356472268535,2109.5229133134526,2116.9812135288885,2128.085167620899,2149.8724637843698
2024-01-08,2014.6796817777224,2032.6903745282098,2043.0577912984402,2051.8413388747235,2060.405233471184,2065.7056555463946,2069.8910382767835,2075.4444402788167,2079.4866197419456,2084.3159131037078,2088.908940007703,2093.986689949361,2097.2518646623134,2102.5338507265315,2107.9153678080183,2113.719481923846,2121.811810824235,2133.657587950138,2157.491528124521
2024-01-09,2008.8564196782756,2030.4011435661428,2042.3219818737234,2051.3652774223297,2059.130636623408,2065.783577621548,2071.1637621395876,2075.7178528726713,2081.7746366407077,2085.7544211273903,2090.67280685697,2095.6122707564937,2099.8260743218657,2104.8679079828817,2110.569505440897,2117.8184613731128,2128.20397288149,2138.9416107205307,2161.798340537135
2024-01-10,2001.1244810147634,2025.2019177501916,2041.7651536613253,2052.0219082732224,2058.78570736817,2065.6521636244725,2071.842666927107,2076.551166910813,2081.3537372858978,2087.84175904982,2093.58499321677,2097.655037688018,2102.166067606279,2109.3647285050524,2115.0542415503,2122.718922696092,2131.5042959931006,2144.501830643819,2166.2874666265316
2024-01-11,2002.875861203807,2025.0425519984503,2043.2708553990649,2052.1490074248204,2059.6078302364426,2065.411257644706,2070.925313349219,2078.4487492231974,2083.5257942967587,2089.447045284139,2094.3629458102587,2100.1275023069247,2106.1284808460737,2113.298040518992,2118.3394843040483,2125.711173411887,2135.8680158905427,2148.592114140158,2170.075936057986
2024-01-12,2000.1374904980087,2023.048609737,2039.975591513431,2049.085690667985,2059.165297433413,2066.2675207178963,2071.4104780884304,2077.44826573488,2084.651481853366,2090.8169478012055,2096.4490929610083,2102.0917646085773,2107.653265317026,2115.93984923025,2123.2156032508587,2132.2684932171373,2143.2225126229723,2156.2704273487216,2180.2472016679644
2024-01-13,1993.3250082505908,2021.6778393848049,2036.8583118953386,2050.100103053723,2060.1222996970077,2067.3495518567156,2074.0034391806144,2080.644269706959,2087.4215028384997,2093.7370612079876,2099.6240663361173,2105.4656540859683,2111.6912939157955,2119.8785050959614,2127.8345183822357,2134.8901974563246,2149.4001814690587,2163.11977100126,2184.9585644703793
2024-01-14,1994.1833785410288,2018.4317993585003,2037.1740921347732,2050.3177647446505,2060.8394398053006,2068.845609680008,2076.206081685526,2083.4256806813505,2089.419243556255,2094.5292772088364,2101.214391778848,2108.3590366886992,2115.871760132174,2122.66417361006,2132.782109188591,2140.558222569092,2155.311485261555,2168.3242174449183,2189.957309180233
2024-01-15,1994.4192008520097,2018.812674652362,2038.209756498673,2050.961832724173,2059.94101403717,2069.730549770412,2077.5505426311875,2084.8379244855887,2090.9529365532085,2097.417341472384,2104.7820489752403,2110.521273691792,2118.368208073928,2126.7708142117367,2134.1141890183662,2145.2592291101632,2156.9794729363184,2171.0554138167404,2198.887220622763
2024-01-16,1994.2878897834378,2020.4137583784789,2035.7011995721557,2051.001633609066,2060.6041116696706,2070.142161181685,2077.552584573189,2086.760800745589,2092.5330145433813,2098.9304084547975,2106.4067869947266,2114.685740159674,2121.059011273735,2129.7223683768448,2138.7586029104655,2150.448615399474,2161.006493234548,2174.713997913695,2207.224545547911
2024-01-17,1990.5148945058866,2017.255048909788,2031.5336338011675,2049.2582934818165,2059.788179397343,2068.978998622617,2076.4716380661766,2084.353062748386,2092.9075153224644,2100.911846080382,2106.7386429142707,2115.3188413859593,2124.84999513209,2130.947930502303,2141.519036880187,2151.5915121179983,2163.045308830972,2179.07590417893,2208.5206613600094
2024-01-18,1988.046478884821,2015.49822533774,2034.865228890069,2050.048898897524,2060.9701289661666,2069.088135145355,2077.14851509023,2084.7770726580325,2094.58666074026,2101.938328744522,2110.1097579566635,2117.2816394892116,2126.942911670819,2135.32635701627,2145.4986475945884,2156.0579920569276,2166.7457175215145,2185.141470147609,2211.905334151333
2024-01-19,1986.3480991934978,2016.4524611273537,2035.6819599961275,2050.157780498428,2061.480148046315,2070.173298489473,2079.4210706645767,2088.143504201454,2094.0663923112156,2102.2576640547304,2111.509223421871,2120.6335319217037,2129.812991370353,2136.947312722032,2146.756869670781,2160.198527984127,2171.124668905733,2186.638288025191,2211.3698591070365
