date,price,ma_price,volume,ma_volume,position,drift_price,drift_volume,corr,drift_corr,market_cases,market_cases_,rolling_sharpe,rolling_sortino
2010-07-02,34.44773771315681,7.086335908570191,4719800.0,2420164.5697530205,1,0.38373238751965544,21118.646254216786,0.42598420661359815,0.018926246358178543,2,2.0,2.5035994866206215,23.06882389756118
2010-07-05,43.21094739612158,8.22037918152849,1561800.0,2393340.6769482302,1,0.7588878302389771,-2852.623275286751,0.43513047986648296,0.014036259805531675,0,2.0,2.531989669911636,23.46701438994174
2010-07-06,6.451170358407353,8.164847140127202,1840000.0,2376048.780793593,0,0.35167789441884495,-10072.2597149621,0.45122994168850483,0.015067860813776776,0,2.0,2.517884954406718,23.30707119674378
2010-07-07,25.730955089396048,8.716137163057327,2099800.0,2367416.0063937902,0,0.4514839586744851,-9352.517057382327,0.4634403905278251,0.013639154826548521,0,2.0,2.571492632810633,23.834390475857266
2010-07-08,-0.5066520678135475,8.426730321125923,1470200.0,2339378.0061939764,0,0.08103855837154045,-18695.258628598094,0.46747032517713083,0.008834544737927127,0,2.0,2.4723672586382817,22.871803143521117
2010-07-09,13.984535685090124,8.601109083520122,1861000.0,2324428.6935004103,0,0.1277086603828694,-16822.28566108209,0.4711924868461805,0.006278353203488389,0,2.0,2.145847333810399,10.180716535527333
2010-07-12,7.463212396786503,8.565411517761403,1013400.0,2283459.046828511,0,0.046005547312075276,-28895.96616649061,0.4677053502989696,0.0013956083281387497,0,2.0,2.1522685618219324,10.213826883459307
2010-07-13,3.062523188230898,8.392798442345933,1505800.0,2259157.2016151138,0,-0.06330376405169713,-26598.905689944007,0.47024277745131177,0.0019665177402404628,3,3.0,2.067642091134673,9.810324195146281
2010-07-14,1.4867557667812434,8.176197109339533,1023600.0,2220546.0390646313,0,-0.1399525485290486,-32605.03412021322,0.47444691451287796,0.003085327400903328,3,3.0,2.0658700286040133,9.801515813318447
2010-07-15,3.249720320487995,8.021700558467474,852400.0,2177791.4753438514,0,-0.14722454970055382,-37679.798920496585,0.4738013196123745,0.0012198662501999257,3,3.0,2.04540855726949,9.704776717973386
2010-07-16,10.088512423364136,8.086509559344853,1587200.0,2159335.491739352,0,-0.041207774411587655,-28067.891262498095,0.512114769062246,0.019766657850035698,3,3.0,2.088768225554684,9.913909564045488
2010-07-19,20.398919032664708,8.472548368735291,2142400.0,2158806.2576224967,0,0.17241551748942535,-14298.562689676586,0.5265826822759002,0.01711728553184498,0,3.0,2.136634067184827,10.167585846611143
2010-07-20,11.790352930385096,8.57656282680766,2459000.0,2168187.3120717956,0,0.13821498778089705,-2458.7541201888507,0.5299168632610204,0.010225733258482576,0,3.0,2.115159717448046,10.066063733134877
2010-07-21,2.349559704447074,8.381363462596967,1853400.0,2158350.2085695495,0,-0.02849218821489767,-6147.928811217468,0.5244269065824071,0.002367888289934641,3,3.0,2.0914598385507097,9.952024078332492
2010-07-22,11.256919270967046,8.47149543749842,3082200.0,2187220.514551757,0,0.030819893343277817,11361.188585494972,0.5145254645861299,-0.003766776853171271,0,3.0,2.1530598686092617,10.24641729689612
2010-07-23,-2.829804426470673,8.117298681361456,2103400.0,2184601.123472014,0,-0.16168843139684336,4370.898752876023,0.505992755087936,-0.006149743175682614,0,3.0,2.0994147439269533,9.9865876545454
2010-07-26,12.48865592850143,8.254289940681403,2145000.0,2183363.5883635134,0,-0.012348586038448212,1566.6818221876983,0.4923546927862979,-0.009893902738660334,0,3.0,2.0464325532051033,9.617722030652095
