date,price,long,exit,exit_,return,rolling_var,rolling_sharpe,location,cum_return,days,annual_return,required_return,required_return_loc,required_to_breakeven,max_drawdown,cr_vs_md,case_why,should_close,should_close_day,fecha_compra
2010-02-09,1071.25,0.0,0.0,0.0,0.006813909774436189,,,83.33333333333334,-0.07090199479618342,29,-0.4722044935154973,-0.002353113152106512,16.666666666666668,100.0,-0.08239375542064152,-0.8605263157894713,holded,0,0.0,2010-01-11
2010-02-10,1069.5,0.0,0.0,0.0,-0.0016336056009335076,,,16.666666666666668,-0.07241977450130055,30,-0.4681949640951032,-0.002321482235603911,16.666666666666668,100.0,-0.08239375542064152,-0.8789473684210507,holded,0,0.0,2010-01-11
2010-02-11,1076.25,1.0,0.0,0.0,0.006311360448807868,,,83.33333333333334,-0.06656548135299178,31,-0.42877039180246945,-0.0020718629347076245,16.666666666666668,100.0,-0.08239375542064152,-0.8078947368421031,holded,0,0.0,2010-01-11
2010-02-12,1082.0,0.0,0.0,0.0,0.005342624854820066,,,66.66666666666667,-0.061578490893321236,32,-0.3937749421655895,-0.0018619745336785343,16.666666666666668,100.0,-0.08239375542064152,-0.7473684210526277,holded,0,0.0,2010-01-11
2010-02-16,1115.25,1.0,0.0,0.0,0.0307301293900184,,,100.0,-0.03274067649609669,36,-0.20786268432999921,-0.0008939964223313446,16.666666666666668,100.0,-0.08239375542064152,-0.3973684210526275,holded,0,0.0,2010-01-11
2010-02-17,1119.0,0.0,0.0,0.0,0.00336247478143914,,,66.66666666666667,-0.029488291413702905,37,-0.18442338143487125,-0.0007847953299162658,16.666666666666668,100.0,-0.08239375542064152,-0.3578947368421007,holded,0,0.0,2010-01-11
2010-02-18,1118.0,0.0,0.0,0.0,-0.0008936550491510653,,,16.666666666666668,-0.030355594102341232,38,-0.18488344824202219,-0.0007862633894062387,16.666666666666668,100.0,-0.08239375542064152,-0.3684210526315743,holded,0,0.0,2010-01-11
2010-02-19,1112.75,1.0,0.0,0.0,-0.004695885509839015,,,0.0,-0.034908933217692506,39,-0.20514584484727627,-0.0008788918635381782,16.666666666666668,100.0,-0.08239375542064152,-0.42368421052631156,holded,0,0.0,2010-01-11
2010-02-22,1115.25,0.0,0.0,0.0,0.00224668613794643,,,66.66666666666667,-0.0327406764960968,42,-0.1810496974064023,-0.0007663332542676704,16.666666666666668,100.0,-0.08239375542064152,-0.3973684210526288,holded,0,0.0,2010-01-11
2010-02-23,1107.0,1.0,0.0,0.0,-0.00739744451916613,,,0.0,-0.039895923677363054,43,-0.21227052953075543,-0.0009086228328369916,16.666666666666668,100.0,-0.08239375542064152,-0.4842105263157869,holded,0,0.0,2010-01-11
2010-02-24,1103.0,0.0,0.0,0.0,-0.0036133694670279493,,,0.0,-0.04336513443191636,44,-0.22423842232369884,-0.0009634003123544232,16.666666666666668,100.0,-0.08239375542064152,-0.5263157894736815,holded,0,0.0,2010-01-11
2010-02-25,1094.5,0.0,0.0,0.0,-0.007706255666364514,,,0.0,-0.050737207285342256,45,-0.252925060686089,-0.001097758924498149,16.666666666666668,100.0,-0.08239375542064152,-0.6157894736842087,holded,0,0.0,2010-01-11
2010-02-26,1108.25,1.0,0.0,0.0,0.012562814070351758,,,83.33333333333334,-0.0388117953165652,46,-0.19495508818811136,-0.0008267894200011394,16.666666666666668,100.0,-0.08239375542064152,-0.47105263157894556,holded,0,0.0,2010-01-11
2010-03-01,1114.0,1.0,0.0,0.0,0.005188360027069683,,,66.66666666666667,-0.03382480485689476,49,-0.16219192103906366,-0.000678255389550686,16.666666666666668,100.0,-0.08239375542064152,-0.4105263157894715,holded,0,0.0,2010-01-11
2010-03-02,1126.5,1.0,0.0,0.0,0.011220825852782834,,,83.33333333333334,-0.02298352124891556,50,-0.1105828090607398,-0.00045424143403616224,16.666666666666668,83.33333333333334,-0.08239375542064152,-0.27894736842104983,holded,0,0.0,2010-01-11
2010-03-03,1136.5,1.0,0.0,0.0,0.008877052818464293,,,83.33333333333334,-0.014310494362532178,51,-0.06874441292807376,-0.00027854117152159574,16.666666666666668,83.33333333333334,-0.08239375542064152,-0.1736842105263122,holded,0,0.0,2010-01-11
2010-03-04,1134.5,1.0,0.0,0.0,-0.0017597888253410021,,,16.666666666666668,-0.016045099739808943,52,-0.07539400676128982,-0.00030602323019413014,16.666666666666668,83.33333333333334,-0.08239375542064152,-0.1947368421052608,holded,0,0.0,2010-01-11
2010-03-05,1135.0,1.0,0.0,0.0,0.00044072278536799736,,,50.0,-0.01561144839548978,53,-0.07208349559489513,-0.0002922009747766685,16.666666666666668,83.33333333333334,-0.08239375542064152,-0.189473684210524,holded,0,0.0,2010-01-11
2010-03-08,1125.75,1.0,0.0,0.0,-0.008149779735682872,,,0.0,-0.023633998265394474,56,-0.10204015246581044,-0.00041691968777979316,16.666666666666668,100.0,-0.08239375542064152,-0.28684210526315707,holded,0,0.0,2010-01-11
2010-03-09,1115.75,1.0,0.0,0.0,-0.008882966910948253,,,0.0,-0.03230702515177786,57,-0.13514136308506397,-0.0005573734653008255,16.666666666666668,100.0,-0.08239375542064152,-0.39210526315789473,holded,0,0.0,2010-01-11
2010-03-10,1120.5,0.0,0.0,0.0,0.004257226081111343,,,66.66666666666667,-0.028187337380745747,58,-0.11682180883860893,-0.00047895587083268687,16.666666666666668,100.0,-0.08239375542064152,-0.3421052631578943,holded,0,0.0,2010-01-11
2010-03-11,1104.0,1.0,0.0,0.0,-0.014725568942436373,,,0.0,-0.04249783174327826,59,-0.16929959023641328,-0.0007045157311921235,16.666666666666668,100.0,-0.08239375542064152,-0.5157894736842106,holded,0,0.0,2010-01-11
2010-03-12,1106.25,0.0,0.0,0.0,0.0020380434782609758,,,66.66666666666667,-0.040546400693841855,60,-0.1595716364968497,-0.0006616559959612411,16.666666666666668,100.0,-0.08239375542064152,-0.4921052631578928,holded,0,0.0,2010-01-11
2010-03-15,1104.25,0.0,0.0,0.0,-0.0018079096045198195,,,16.666666666666668,-0.04228100607111862,63,-0.15869706784928905,-0.0006565096990275299,16.666666666666668,100.0,-0.08239375542064152,-0.5131578947368415,holded,0,0.0,2010-01-11
2010-03-16,1124.75,0.0,0.0,0.0,0.018564636631197562,,,83.33333333333334,-0.0245013009540328,64,-0.0930567565062902,-0.00037803082942955424,16.666666666666668,100.0,-0.08239375542064152,-0.2973684210526307,holded,0,0.0,2010-01-11
2010-03-17,1121.75,0.0,0.0,0.0,-0.0026672593909757847,,,16.666666666666668,-0.027103209019947783,65,-0.10104947836583222,-0.00041118313200094736,16.666666666666668,100.0,-0.08239375542064152,-0.3289473684210516,holded,0,0.0,2010-01-11
2010-03-18,1122.75,0.0,0.0,0.0,0.0008914642299977515,,,50.0,-0.026235906331309455,66,-0.09652873825184582,-0.00039217396168489405,16.666666666666668,100.0,-0.08239375542064152,-0.31842105263157794,holded,0,0.0,2010-01-11
2010-03-19,1105.5,1.0,0.0,0.0,-0.015364061456245803,,,0.0,-0.04119687771032077,67,-0.14634797009541145,-0.0006018466578674442,16.666666666666668,100.0,-0.08239375542064152,-0.5000000000000001,holded,0,0.0,2010-01-11
2010-03-22,1097.25,1.0,0.0,0.0,-0.007462686567164201,,,0.0,-0.04835212489158702,70,-0.16340624950292348,-0.0006735308427666675,16.666666666666668,100.0,-0.08239375542064152,-0.5868421052631582,holded,0,0.0,2010-01-11
2010-03-23,1101.5,1.0,0.0,0.0,0.003873319662793362,,,66.66666666666667,-0.044666088464874076,71,-0.14971422291861736,-0.0006146383339474815,16.666666666666668,100.0,-0.08239375542064152,-0.5421052631578946,holded,0,0.0,2010-01-11
2010-03-24,1090.75,0.0,0.0,0.0,-0.009759418974126244,,,0.0,-0.05398959236773626,72,-0.1765529078164878,-0.0007289578036073774,16.666666666666668,100.0,-0.08239375542064152,-0.6552631578947381,holded,0,0.0,2010-01-11
2010-03-25,1093.0,1.0,0.0,0.0,0.0020628008251202257,,,66.66666666666667,-0.05203816131830008,73,-0.16846456962050294,-0.0006937194553419124,16.666666666666668,100.0,-0.08239375542064152,-0.6315789473684231,holded,0,0.0,2010-01-11
2010-03-26,1096.5,0.0,0.0,0.0,0.003202195791399909,,,66.66666666666667,-0.049002601908065824,74,-0.15726357007185998,-0.000645481762166833,16.666666666666668,100.0,-0.08239375542064152,-0.5947368421052641,holded,0,0.0,2010-01-11
2010-03-29,1107.5,0.0,0.0,0.0,0.010031919744642126,,,83.33333333333334,-0.03946227233304411,77,-0.12345444788923898,-0.0005021179038434687,16.666666666666668,100.0,-0.08239375542064152,-0.47894736842105284,holded,0,0.0,2010-01-11
2010-03-30,1107.0,0.0,0.0,0.0,-0.0004514672686229959,,,16.666666666666668,-0.039895923677363276,78,-0.1232524689267952,-0.0005010138648113838,16.666666666666668,100.0,-0.08239375542064152,-0.48421052631578965,holded,0,0.0,2010-01-11
2010-03-31,1115.5,0.0,0.0,0.0,0.007678410117434531,,,83.33333333333334,-0.032523850823937384,79,-0.10009996137804944,-0.00040484085980241336,16.666666666666668,100.0,-0.08239375542064152,-0.39473684210526244,holded,0,0.0,2010-01-11
2010-04-01,1123.5,0.0,0.0,0.0,0.007171671896010867,,,83.33333333333334,-0.025585429314830543,80,-0.07839913478959337,-0.0003156400481469923,16.666666666666668,100.0,-0.08239375542064152,-0.3105263157894707,holded,0,0.0,2010-01-11
2010-04-06,1132.75,0.0,0.0,0.0,0.008233199821984893,,,83.33333333333334,-0.01756287944492596,85,-0.051175506591668696,-0.00020477561066112315,16.666666666666668,83.33333333333334,-0.08239375542064152,-0.21315789473683897,holded,0,0.0,2010-01-11
2010-04-07,1142.0,1.0,0.0,0.0,0.008165967777532535,,,83.33333333333334,-0.009540329575021378,86,-0.027698745947689063,-0.00011039704724402633,16.666666666666668,83.33333333333334,-0.08239375542064152,-0.11578947368420722,holded,0,0.0,2010-01-11
2010-04-08,1148.0,1.0,0.0,0.0,0.005253940455341555,,,66.66666666666667,-0.004336513443191303,87,-0.012509349221741184,-4.973550658471382e-05,16.666666666666668,66.66666666666667,-0.08239375542064152,-0.0526315789473641,holded,0,0.0,2010-01-11
2010-04-09,1152.5,1.0,0.0,0.0,0.003919860627177751,,,66.66666666666667,-0.00043365134431871954,88,-0.0012413180216233055,-4.9267754033133215e-06,16.666666666666668,50.0,-0.08239375542064152,-0.0052631578947314244,holded,0,0.0,2010-01-11
2010-04-12,1158.75,1.0,0.0,0.0,0.005422993492407713,,,66.66666666666667,0.004986990459670881,91,0.01387112963218029,5.4940016789073454e-05,33.333333333333336,0.0,-0.08239375542064152,0.06052631578947943,holded,0,0.0,2010-01-11
2010-04-13,1148.25,1.0,0.0,0.0,-0.009061488673139162,,,0.0,-0.004119687771031666,92,-0.011243978806805943,-4.4685847212178054e-05,16.666666666666668,66.66666666666667,-0.08239375542064152,-0.04999999999999502,holded,0,0.0,2010-01-11
2010-04-14,1153.75,0.0,0.0,0.0,0.004789897670367971,,,66.66666666666667,0.000650477016479245,93,0.0017635631235513038,6.996675329551394e-06,33.333333333333336,16.666666666666668,-0.08239375542064152,0.007894736842111286,holded,0,0.0,2010-01-11
2010-04-15,1154.5,0.0,0.0,0.0,0.0006500541711809138,,,50.0,0.001300954032958046,94,0.003491478383827795,1.3849030952250985e-05,33.333333333333336,16.666666666666668,-0.08239375542064152,0.01578947368421718,holded,0,0.0,2010-01-11
2010-04-16,1151.5,0.0,0.0,0.0,-0.0025985275010826925,,,16.666666666666668,-0.0013009540329569358,95,-0.0034472430314241853,-1.3685247550410118e-05,16.666666666666668,50.0,-0.08239375542064152,-0.015789473684203706,holded,0,0.0,2010-01-11
2010-04-19,1136.25,0.0,0.0,0.0,-0.013243595310464595,,,0.0,-0.014527320034691482,98,-0.03693075446817662,-0.00014714497058976317,16.666666666666668,83.33333333333334,-0.08239375542064152,-0.17631578947367724,holded,0,0.0,2010-01-11
2010-04-20,1144.75,0.0,0.0,0.0,0.007480748074807586,,,83.33333333333334,-0.007155247181265478,99,-0.01811278493460422,-7.201341979179432e-05,16.666666666666668,83.33333333333334,-0.08239375542064152,-0.08684210526314869,holded,0,0.0,2010-01-11
2010-04-21,1143.0,0.0,0.0,0.0,-0.0015287180607119755,,,16.666666666666668,-0.008673026886382607,100,-0.021712180538240422,-8.634930888162806e-05,16.666666666666668,83.33333333333334,-0.08239375542064152,-0.1052631578947282,holded,0,0.0,2010-01-11
2010-04-22,1133.75,0.0,0.0,0.0,-0.008092738407699085,,,0.0,-0.0166955767562873,101,-0.041137840490518274,-0.00016390142221867077,16.666666666666668,83.33333333333334,-0.08239375542064152,-0.2026315789473613,holded,0,0.0,2010-01-11
2010-04-23,1139.5,1.0,0.0,0.0,0.0050716648291069255,,,66.66666666666667,-0.011708586296616863,102,-0.028678512934781186,-0.00011410882076645645,16.666666666666668,83.33333333333334,-0.08239375542064152,-0.14210526315788727,holded,0,0.0,2010-01-11
2010-04-26,1154.5,0.0,0.0,0.0,0.01316366827555937,,,83.33333333333334,0.001300954032958046,105,0.0031251335409603342,1.2398171108429779e-05,33.333333333333336,16.666666666666668,-0.08239375542064152,0.01578947368421718,holded,0,0.0,2010-01-11
2010-04-27,1149.5,0.0,0.0,0.0,-0.004330879168471191,,,0.0,-0.0030355594102335903,106,-0.00720153217827979,-2.8593433641588284e-05,16.666666666666668,66.66666666666667,-0.08239375542064152,-0.036842105263150966,holded,0,0.0,2010-01-11
2010-04-28,1161.0,0.0,0.0,0.0,0.01000434971726838,,,83.33333333333334,0.006938421509107284,107,0.016417841552339274,6.507160599866779e-05,33.333333333333336,0.0,-0.08239375542064152,0.08421052631579712,holded,0,0.0,2010-01-11
2010-04-29,1166.75,0.0,0.0,0.0,0.00495262704565036,,,66.66666666666667,0.011925411968777722,108,0.028047477846442792,0.00011108238079482469,33.333333333333336,0.0,-0.08239375542064152,0.14473684210527116,holded,0,0.0,2010-01-11
2010-04-30,1179.25,0.0,0.0,0.0,0.010713520462824144,,,83.33333333333334,0.022766695576756923,109,0.05342283890956856,0.00021125036530600383,33.333333333333336,0.0,-0.08239375542064152,0.2763157894736929,holded,0,0.0,2010-01-11
2010-05-04,1185.0,0.0,0.0,0.0,0.0048759804960780695,,,66.66666666666667,0.02775368603642736,113,0.06295191363913077,0.0002490151644274352,50.0,0.0,-0.08239375542064152,0.33684210526316694,holded,0,0.0,2010-01-11
2010-05-05,1165.0,0.0,0.0,0.0,-0.016877637130801704,,,0.0,0.010407632263660593,114,0.023151375800782192,9.177263019521931e-05,33.333333333333336,0.0,-0.08239375542064152,0.12631578947369163,holded,0,0.0,2010-01-11
2010-05-06,1185.25,0.0,0.0,0.0,0.017381974248926957,,,83.33333333333334,0.027970511708586887,115,0.06231488088463677,0.00024662166168076816,50.0,0.0,-0.08239375542064152,0.33947368421053464,holded,0,0.0,2010-01-11
2010-05-07,1202.25,0.0,0.0,0.0,0.014342965619067671,,,83.33333333333334,0.04271465741543845,116,0.09512309013620235,0.00037605236192739255,50.0,0.0,-0.08239375542064152,0.5184210526315863,holded,0,0.0,2010-01-11
2010-05-10,1196.5,1.0,0.0,0.0,-0.004782699105843169,,,0.0,0.03772766695576801,119,0.08158076599205732,0.00032299622592657506,50.0,0.0,-0.08239375542064152,0.4578947368421123,holded,0,0.0,2010-01-11
2010-05-11,1222.5,1.0,0.0,0.0,0.02173004596740502,,,83.33333333333334,0.060277536860364744,120,0.1307877031038247,0.0005172827066739494,50.0,0.0,-0.08239375542064152,0.7315789473684293,holded,0,0.0,2010-01-11
2010-05-12,1237.5,1.0,0.0,0.0,0.012269938650306678,,,83.33333333333334,0.07328707718993965,121,0.15869812656812377,0.000627532755150817,50.0,0.0,-0.08239375542064152,0.8894736842105337,holded,0,0.0,2010-01-11
2010-05-13,1237.5,0.0,0.0,0.0,0.0,,,33.333333333333336,0.07328707718993965,122,0.15730001304735342,0.0006223875529411949,50.0,0.0,-0.08239375542064152,0.8894736842105337,holded,0,0.0,2010-01-11
2010-05-14,1236.5,0.0,0.0,0.0,-0.0008080808080808133,,,16.666666666666668,0.07241977450130133,123,0.15401336144513245,0.0006097747647990648,50.0,0.0,-0.08239375542064152,0.8789473684210601,holded,0,0.0,2010-01-11
2010-05-17,1236.0,0.0,0.0,0.0,-0.0004043671653861658,,,16.666666666666668,0.07198612315698227,126,0.14915424824113677,0.0005915687032203021,50.0,0.0,-0.08239375542064152,0.8736842105263247,holded,0,0.0,2010-01-11
2010-05-18,1216.75,0.0,0.0,0.0,-0.015574433656957876,,,0.0,0.05529054640069431,127,0.11269473095709914,0.00044727311807224446,50.0,0.0,-0.08239375542064152,0.6710526315789553,holded,0,0.0,2010-01-11
2010-05-19,1195.0,0.0,0.0,0.0,-0.017875487980275273,,,0.0,0.03642671292281063,128,0.07297997000401302,0.0002897455982511232,50.0,0.0,-0.08239375542064152,0.4421052631579032,holded,0,0.0,2010-01-11
2010-05-20,1192.0,0.0,0.0,0.0,-0.002510460251046065,,,16.666666666666668,0.03382480485689565,129,0.0671413419023088,0.0002666275589029432,50.0,0.0,-0.08239375542064152,0.41052631578948234,holded,0,0.0,2010-01-11
2010-05-21,1179.75,0.0,0.0,0.0,-0.010276845637583909,,,0.0,0.023200346921075976,130,0.045462338710515304,0.000180534521082798,33.333333333333336,0.0,-0.08239375542064152,0.28157894736842837,holded,0,0.0,2010-01-11
2010-05-24,1187.0,0.0,0.0,0.0,0.006145369781733523,,,83.33333333333334,0.029488291413704015,133,0.05660887364480893,0.00022497840893431764,50.0,0.0,-0.08239375542064152,0.35789473684211415,holded,0,0.0,2010-01-11
2010-05-25,1198.25,0.0,0.0,0.0,0.00947767481044659,,,83.33333333333334,0.039245446660885364,134,0.07507822615600812,0.0002985926484129209,50.0,0.0,-0.08239375542064152,0.4763157894736945,holded,0,0.0,2010-01-11
2010-05-26,1212.0,0.0,0.0,0.0,0.011475067807218853,,,83.33333333333334,0.05117085862966242,135,0.09763222807579863,0.00038865190470005473,50.0,0.0,-0.08239375542064152,0.6210526315789576,holded,0,0.0,2010-01-11
2010-05-27,1211.0,1.0,0.0,0.0,-0.0008250825082508628,,,16.666666666666668,0.05030355594102409,136,0.09520429181254308,0.00037909841990080295,50.0,0.0,-0.08239375542064152,0.610526315789484,holded,0,0.0,2010-01-11
2010-05-28,1207.5,0.0,0.0,0.0,-0.0028901734104046506,-0.016927529673275384,1.2175011135681448,16.666666666666668,0.047267996530789835,137,0.08866609721746732,0.0003531101096474476,50.0,0.0,-0.08239375542064152,0.5736842105263249,holded,0,0.0,2010-01-11
2010-06-01,1227.75,0.0,0.0,0.0,0.016770186335403725,-0.016927529673275384,1.4580341710553124,83.33333333333334,0.06483087597571613,141,0.11881139373579042,0.0004744915012719897,50.0,0.0,-0.08239375542064152,0.7868421052631679,holded,0,0.0,2010-01-11
2010-06-02,1215.0,0.0,0.0,0.0,-0.010384850335980467,-0.016927529673275384,1.2691091138111419,0.0,0.0537727666955774,142,0.09740734693319908,0.0003887567828213534,50.0,0.0,-0.08239375542064152,0.6526315789473784,holded,0,0.0,2010-01-11
2010-06-03,1215.0,0.0,0.0,0.0,0.0,-0.016927529673275384,1.1797590329833851,33.333333333333336,0.0537727666955774,143,0.09669426055668895,0.00038603770602141374,50.0,0.0,-0.08239375542064152,0.6526315789473784,holded,0,0.0,2010-01-11
2010-06-04,1203.5,0.0,0.0,0.0,-0.009465020576131633,-0.016927529673275384,1.028389299822851,0.0,0.043798785776236526,144,0.07790224835533777,0.0003107701979481181,50.0,0.0,-0.08239375542064152,0.5315789473684304,holded,0,0.0,2010-01-11
2010-06-07,1215.0,0.0,0.0,0.0,0.009555463232239214,-0.016927529673275384,1.2153705228295968,83.33333333333334,0.0537727666955774,147,0.09394328508258121,0.0003755314071485216,50.0,0.0,-0.08239375542064152,0.6526315789473784,holded,0,0.0,2010-01-11
2010-01-12,1151.25,1.0,0.0,0.0,0.0,,,42.85714285714286,0.0,0,0.0,0.0,42.85714285714286,42.85714285714286,0.0,,holded,0,0.0,2010-01-12
2010-01-13,1127.25,0.0,0.0,0.0,-0.02084690553745927,,,0.0,-0.02084690553745927,1,-0.9950528919606978,-0.020412312066971583,0.0,85.71428571428572,-0.02084690553745929,-0.999999999999999,holded,0,0.0,2010-01-12
2010-01-14,1138.25,0.0,0.0,0.0,0.009758261255267353,,,85.71428571428572,-0.011292073832790295,2,-0.7609052788309515,-0.005598129942437913,0.0,85.71428571428572,-0.02084690553745929,-0.5416666666666593,holded,0,0.0,2010-01-12
2010-01-15,1128.0,0.0,0.0,0.0,-0.009005051614320192,,,0.0,-0.020195439739413512,3,-0.819816781093058,-0.006640768410322129,0.0,85.71428571428572,-0.02084690553745929,-0.9687499999999916,holded,0,0.0,2010-01-12
2010-01-19,1133.0,0.0,0.0,0.0,0.004432624113475114,,,71.42857142857143,-0.015852334419109604,7,-0.4374390276530099,-0.0022440115992996557,14.285714285714286,85.71428571428572,-0.02084690553745929,-0.7604166666666635,holded,0,0.0,2010-01-12
2010-01-20,1120.25,1.0,0.0,0.0,-0.011253309796999122,,,0.0,-0.02692725298588483,8,-0.576769219339319,-0.003314519115078851,0.0,100.0,-0.026927252985884848,-0.9999999999999993,holded,0,0.0,2010-01-12
2010-01-21,1108.25,0.0,0.0,0.0,-0.010711894666369126,,,0.0,-0.03735070575461452,9,-0.6555654494412371,-0.004062992449282321,0.0,100.0,-0.037350705754614494,-1.0000000000000007,holded,0,0.0,2010-01-12
2010-01-22,1084.0,0.0,0.0,0.0,-0.021881344461989638,,,0.0,-0.05841476655808897,10,-0.7805867235334294,-0.0056504176025947705,0.0,100.0,-0.0584147665580889,-1.000000000000001,holded,0,0.0,2010-01-12
2010-01-25,1095.25,0.0,0.0,0.0,0.01037822878228778,,,85.71428571428572,-0.04864277958740493,13,-0.6196360254684643,-0.003642245152898571,0.0,100.0,-0.0584147665580889,-0.8327137546468408,holded,0,0.0,2010-01-12
2010-01-26,1093.25,0.0,0.0,0.0,-0.0018260671079661783,,,14.285714285714286,-0.05038002171552647,14,-0.6056360838680237,-0.0034998975950998323,0.0,100.0,-0.0584147665580889,-0.8624535315985127,holded,0,0.0,2010-01-12
2010-01-27,1094.75,0.0,0.0,0.0,0.0013720557969356673,,,57.142857142857146,-0.049077090119435285,15,-0.5706205858790904,-0.003184828799511763,0.0,100.0,-0.0584147665580889,-0.8401486988847584,holded,0,0.0,2010-01-12
2010-01-28,1088.0,0.0,0.0,0.0,-0.00616579127654715,,,0.0,-0.054940282301845667,16,-0.5893392258907416,-0.0033317781720094697,0.0,100.0,-0.0584147665580889,-0.9405204460966538,holded,0,0.0,2010-01-12
2010-01-29,1078.5,0.0,0.0,0.0,-0.008731617647058876,,,0.0,-0.06319218241042335,17,-0.6200202564130848,-0.003590285952732364,0.0,100.0,-0.06319218241042336,-0.9999999999999998,holded,0,0.0,2010-01-12
