,5%,10%,15%,20%,25%,30%,35%,40%,45%,50%,55%,60%,65%,70%,75%,80%,85%,90%,95%
2024-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-25,-0.008891084447536501,-0.006190625275666717,-0.004674027274116699,-0.003344594027899772,-0.0024809971153478827,-0.0018368551793077614,-0.0013922894788384044,-0.0008823079640025711,-0.0003690203306541129,0.00010797671693985045,0.0006345186344025588,0.001118584802348055,0.0017101231335527878,0.0022268661032225356,0.0029466156139663635,0.003745397336107459,0.004919934584327823,0.0064360857019354345,0.010375209638502803
2024-06-26,-0.01540218644283431,-0.010814609670225295,-0.008031054602828602,-0.006316633320547771,-0.004548046875466172,-0.003488450885201555,-0.0026051660680849187,-0.0019443644003576122,-0.0009918461688191993,-6.571361045648594e-06,0.0008578573908133436,0.0018565744383856053,0.0027365862405410724,0.0036103319662286193,0.004784523081476255,0.006223633744994572,0.008010454607571216,0.010363093711148741,0.015824070725514394
2024-06-27,-0.019821909350615008,-0.01383689530404375,-0.010600553004870839,-0.00835046139704676,-0.0064571017016652466,-0.004857789105580657,-0.0035178852997991283,-0.0020977296997594097,-0.0011650785170710387,0.00013178262993873702,0.001286649114374372,0.0025380388822451305,0.0036695093924206112,0.005027774561171983,0.0064523149651252165,0.008009952469121284,0.01111067214517547,0.014244686213883861,0.02045845415801284
2024-06-28,-0.024118130712860175,-0.015855980804424075,-0.01208989855420839,-0.009429661296430636,-0.007814467054866658,-0.005582321975981741,-0.00392301991327948,-0.0023918388578388905,-0.0007761464901248072,0.0005209593542043756,0.001836674619567491,0.003252323727118478,0.0047256650344729145,0.006197261785369168,0.00801051376027817,0.01029161515564514,0.012776971647704416,0.01569106147032806,0.02450337406919667
2024-06-29,-0.02778704514610597,-0.018173800004879004,-0.01372633932544387,-0.010416848666960132,-0.008153761465114151,-0.006072004392829067,-0.004464199696120219,-0.0025840200059648044,-0.001270644083215422,0.0005085505515811661,0.0024307560463758815,0.0034768227105732574,0.005374024871264593,0.007109392871857301,0.009228040452692543,0.012366941636685835,0.015036892460299267,0.01960077583338471,0.028764583133374932
2024-06-30,-0.03038696915996031,-0.02076288126950132,-0.016068525441006676,-0.011151744574125488,-0.008845113489806322,-0.006801761546046947,-0.004808584211889788,-0.0027108523376839777,-0.000719287883561015,0.000949976631029692,0.0027643614329613264,0.004356512942211399,0.00631476954987531,0.008619238909097549,0.010955583519690393,0.014182034893793105,0.017688522955456643,0.023059158735317498,0.030371660335907213
2024-07-01,-0.033947890440355954,-0.02240991801471337,-0.016185435900653466,-0.012320894994318765,-0.008973855964350852,-0.006726919359533401,-0.004216445732070917,-0.002321387788830842,-0.00033130276476001086,0.0013529857872975892,0.003697447194258352,0.005303490886694684,0.007635629471468119,0.01033085474699047,0.01277058875707704,0.015639962763732917,0.01909985500494793,0.025952261830910484,0.03475853646327276
2024-07-02,-0.03819341363637485,-0.025273003858235832,-0.017077118049000917,-0.013743347889652258,-0.010002505106265991,-0.007134635314247739,-0.004663677447760195,-0.0024649812632713264,-0.00012872907943428658,0.0025549847355481603,0.004597372054711446,0.006651390074351449,0.008697876371210667,0.011232143954962748,0.013867076796862943,0.01637822504804176,0.020961967254798486,0.026902264702692635,0.038612519190844186
2024-07-03,-0.03726042828240772,-0.02697848664428304,-0.01887624680752309,-0.014588768267685182,-0.01013149679763825,-0.0075338583142562365,-0.00503819764904867,-0.00224225639438691,7.163092736384158e-05,0.002853707659046467,0.005158662916754153,0.007462709285080749,0.01034110129878174,0.013215558548242301,0.0156819617239623,0.018432765366200643,0.024088061539197847,0.029746647471706078,0.03913519096441087
2024-07-04,-0.03921697152060488,-0.02816614844512355,-0.019883424646936487,-0.015889218386362924,-0.012032242977708663,-0.00865120164292732,-0.005586603979897964,-0.0020873448656084648,0.00046934080654703614,0.002627677844333265,0.005275157238716632,0.007956991099350663,0.011087746532005172,0.013916645892165125,0.016398943689209577,0.02070102721719258,0.026948627155113813,0.03293763961430618,0.04422583731541607
2024-07-05,-0.04192401232056686,-0.02951051748769995,-0.021299590726978956,-0.015684743339714036,-0.011601739095677188,-0.008218341312975608,-0.005152686132754436,-0.002167575290367485,0.0012264579312422086,0.004097456158413504,0.006599572056983138,0.00912664798587226,0.01166257162652351,0.014561154124159703,0.01816324179641393,0.022317212320881685,0.028055427696670243,0.035053860772662926,0.04857065263608895
2024-07-06,-0.04450591665167192,-0.02887993357564611,-0.02085067421612774,-0.016404779922680857,-0.011666228141922641,-0.008094460240973267,-0.004648007942130383,-0.0013268604523637428,0.0014779385256984412,0.004299253766050892,0.0074719427958986895,0.01045077982963738,0.012939843713397625,0.016134203994762952,0.019583259910328277,0.023829187513075833,0.03012548822986183,0.037287732868009016,0.052950381920444656
2024-07-07,-0.041977252152112454,-0.029217915210822287,-0.02240159249463336,-0.01597895834521923,-0.01138507569642333,-0.007945993998301759,-0.0047953118053361,-0.0023098870888731415,0.0013851484283544657,0.0042708634388377575,0.007450713871060222,0.010108764241612445,0.013039645817630507,0.017048870776234404,0.020565031732322936,0.025463580832298938,0.03196327388654985,0.04147660060882008,0.061731313343763805
2024-07-08,-0.04403362130239008,-0.028724628816866993,-0.022509015698337298,-0.017091215775284385,-0.01208560267106018,-0.007624497733697555,-0.004620109302585496,-0.0017347425876464984,0.0015554318875519169,0.004801972651401254,0.007667101972793633,0.01074409233610063,0.013997753356329357,0.017964077460190797,0.0215771146277004,0.025880962888076287,0.03278035045528349,0.042567034493022904,0.062341777512950225
